N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,ACC+
110,poisson,9,6.0,18,-12.89
170,squared_error,15,2.0,1,-12.62
130,squared_error,19,6.75,1,-12.97
130,poisson,13,2.75,13,-13.01
40,poisson,20,8.0,19,-11.76
50,squared_error,18,0.75,3,-12.91
70,absolute_error,12,0.5,11,0.0
70,squared_error,9,4.75,20,-12.08
80,squared_error,6,2.25,12,-13.07
40,poisson,8,0.5,13,-13.13
30,poisson,6,5.25,3,-11.59
70,absolute_error,12,2.25,1,0.0
40,absolute_error,10,2.5,17,0.0
90,poisson,12,3.75,9,-12.93
170,squared_error,18,9.5,11,-12.93
60,poisson,7,3.75,20,-12.71
110,squared_error,11,8.25,20,-12.4
80,poisson,2,6.0,8,-12.2
80,poisson,8,4.75,1,-12.5
200,squared_error,1,1.0,5,-12.63
100,poisson,11,4.0,4,-13.03
170,absolute_error,5,6.75,8,0.0
130,absolute_error,17,1.75,2,0.0
70,absolute_error,14,2.75,8,0.0
40,squared_error,12,8.25,3,-11.97
200,absolute_error,5,3.0,2,-0.97
110,absolute_error,16,8.5,7,-0.88
120,poisson,12,5.0,19,-12.41
110,squared_error,20,8.75,13,-11.84
50,absolute_error,3,6.25,20,-1.89
80,absolute_error,4,7.25,19,0.0
110,absolute_error,2,7.0,4,0.0
100,squared_error,9,5.75,11,-13.06
170,squared_error,2,8.0,5,-12.7
80,poisson,5,5.75,13,-12.56
130,squared_error,8,8.25,15,-12.54
100,squared_error,13,8.5,5,-12.76
10,poisson,9,7.0,1,-11.97
110,squared_error,19,9.5,6,-12.71
40,poisson,4,8.25,3,-12.5
60,poisson,13,8.0,12,-12.06
140,absolute_error,12,2.5,12,-0.7
120,squared_error,9,0.75,2,-12.41
120,poisson,5,9.5,5,-12.12
20,squared_error,13,2.25,20,-11.26
140,poisson,16,8.75,20,-12.16
130,squared_error,5,6.75,5,-12.44
140,poisson,13,8.5,8,-12.94
30,squared_error,20,10.0,11,-13.49
120,poisson,18,4.75,14,-13.41
110,squared_error,11,3.75,16,-12.94
60,absolute_error,14,5.5,17,0.0
50,absolute_error,2,4.25,7,-1.89
160,squared_error,2,8.75,9,-11.88
160,absolute_error,7,4.75,17,-0.61
40,squared_error,2,4.25,9,-12.43
40,poisson,6,1.0,14,-12.82
100,poisson,19,5.5,1,-12.83
200,absolute_error,6,0.25,15,0.0
30,absolute_error,18,4.5,11,0.0
140,squared_error,14,2.75,9,-12.48
50,poisson,13,5.25,3,-11.69
100,absolute_error,13,5.75,16,-0.97
80,absolute_error,8,6.25,5,-1.2
10,poisson,6,3.25,17,-12.24
90,squared_error,19,10.0,15,-12.15
110,squared_error,14,3.25,19,-12.31
100,poisson,2,3.75,1,-12.73
110,squared_error,17,8.75,15,-12.26
40,squared_error,17,5.75,6,-12.43
140,absolute_error,12,5.0,13,-0.7
130,poisson,15,0.5,20,-12.62
120,absolute_error,8,4.25,4,0.0
40,absolute_error,10,1.5,8,-2.33
100,absolute_error,17,3.25,9,0.0
50,squared_error,3,4.25,11,-12.29
180,poisson,6,8.0,10,-12.32
120,absolute_error,20,6.5,8,0.0
120,squared_error,14,7.0,5,-12.67
30,absolute_error,4,2.75,9,0.0
20,absolute_error,8,3.75,10,0.0
150,absolute_error,12,6.25,3,0.0
70,poisson,14,5.75,6,-12.46
10,absolute_error,7,1.25,20,0.0
80,squared_error,10,3.25,12,-12.76
80,poisson,12,7.5,16,-13.04
10,poisson,16,6.0,11,-13.01
70,squared_error,16,1.5,3,-11.57
30,absolute_error,10,8.0,3,0.0
200,poisson,7,7.25,14,-12.43
20,squared_error,13,1.5,18,-10.96
90,poisson,7,1.0,18,-12.44
200,squared_error,9,0.5,14,-12.59
110,poisson,9,9.75,17,-12.85
130,absolute_error,14,10.0,6,-1.47
110,absolute_error,11,8.5,6,-0.88
80,squared_error,6,7.75,10,-11.79
100,absolute_error,2,9.5,10,-0.97
90,squared_error,17,6.25,4,-12.93
110,poisson,4,1.25,2,-12.5
80,absolute_error,12,3.25,19,0.0
20,poisson,18,1.75,4,-11.83
90,squared_error,18,4.25,4,-12.5
30,poisson,11,9.5,11,-12.67
140,poisson,2,7.5,15,-12.83
110,absolute_error,3,3.75,9,0.0
30,absolute_error,5,2.0,7,0.0
50,absolute_error,7,9.5,16,0.0
100,squared_error,15,2.75,6,-11.91
80,absolute_error,18,2.0,15,0.0
190,absolute_error,2,3.5,9,-0.52
110,squared_error,5,1.25,8,-12.85
130,poisson,14,8.5,20,-13.1
50,squared_error,8,9.0,7,-12.45
10,squared_error,4,8.25,19,-12.5
90,squared_error,2,5.5,15,-12.03
180,squared_error,13,9.75,2,-11.97
140,squared_error,6,7.25,10,-12.65
40,squared_error,17,0.5,15,-11.33
200,absolute_error,18,7.75,3,-0.97
60,squared_error,17,7.75,9,-12.06
50,squared_error,16,8.25,9,-12.5
140,poisson,7,0.25,15,-12.54
40,squared_error,9,1.75,19,-12.37
110,squared_error,9,9.25,15,-12.11
200,poisson,20,4.5,15,-12.34
190,squared_error,20,5.25,7,-12.43
120,absolute_error,4,7.75,13,-0.81
190,poisson,7,5.75,4,-12.68
150,poisson,3,7.0,13,-12.66
110,poisson,20,10.0,3,-12.28
160,poisson,8,5.25,7,-12.17
200,absolute_error,18,9.75,12,-0.49
30,squared_error,19,8.0,2,-12.41
100,absolute_error,1,0.25,19,0.0
40,absolute_error,19,8.5,5,0.0
170,absolute_error,10,1.75,8,0.0
100,absolute_error,13,1.25,6,0.0
60,poisson,12,1.5,14,-12.54
10,absolute_error,13,0.25,19,0.0
160,absolute_error,20,5.25,8,-0.61
30,poisson,15,8.5,10,-12.06
160,absolute_error,5,7.75,13,0.0
20,absolute_error,19,7.25,9,0.0
90,squared_error,13,9.0,12,-13.04
20,absolute_error,17,8.75,5,0.0
200,squared_error,20,5.75,13,-12.81
150,poisson,19,1.0,9,-12.43
90,poisson,2,0.0,19,-15.81
150,absolute_error,6,7.75,19,-1.28
110,squared_error,3,4.75,7,-13.21
180,absolute_error,12,4.75,9,0.0
190,poisson,17,9.25,2,-12.51
110,squared_error,12,9.0,1,-12.19
40,poisson,2,7.0,6,-12.76
30,squared_error,11,4.5,6,-12.32
60,poisson,4,9.5,6,-12.67
30,squared_error,8,1.75,3,-12.5
120,poisson,7,2.25,17,-12.76
60,squared_error,17,3.5,20,-12.84
150,squared_error,20,1.25,4,-12.71
20,squared_error,5,3.75,11,-13.13
20,squared_error,5,2.0,4,-11.55
160,absolute_error,16,8.5,11,-0.61
170,absolute_error,1,1.25,12,0.0
110,squared_error,19,2.5,9,-12.78
100,poisson,13,4.25,8,-12.88
170,squared_error,15,9.5,10,-12.62
190,absolute_error,18,0.75,5,-0.52
90,squared_error,14,6.0,8,-12.59
150,squared_error,13,10.0,2,-12.47
190,absolute_error,9,1.0,6,-0.52
160,squared_error,20,0.25,5,-12.47
160,poisson,20,7.75,14,-12.14
200,absolute_error,13,7.75,6,-0.49
110,squared_error,18,4.25,16,-11.82
110,absolute_error,6,1.5,9,0.0
50,squared_error,17,3.25,9,-13.11
50,squared_error,8,4.25,18,-12.29
80,squared_error,14,9.25,4,-12.69
30,poisson,15,9.0,14,-13.88
180,poisson,7,7.25,10,-12.38
30,poisson,2,5.25,7,-12.84
90,poisson,8,4.0,3,-12.03
100,absolute_error,9,9.75,13,0.0
130,absolute_error,19,8.25,10,0.0
150,poisson,16,9.0,19,-12.76
190,squared_error,8,0.0,19,-12.8
200,squared_error,8,8.0,17,-11.86
90,squared_error,14,1.25,3,-12.09
30,poisson,11,3.25,8,-11.97
160,squared_error,10,2.5,7,-12.03
70,absolute_error,20,0.0,6,0.0
200,absolute_error,6,2.0,8,-0.97
80,squared_error,17,5.5,12,-12.17
40,absolute_error,8,7.5,3,0.0
40,squared_error,20,2.25,10,-11.55
200,poisson,13,8.75,11,-12.43
30,squared_error,16,7.75,12,-12.24
200,squared_error,6,2.75,14,-12.55
50,poisson,2,3.75,9,-12.4
20,poisson,3,3.75,8,-10.81
90,poisson,3,2.25,2,-12.79
170,squared_error,9,4.75,6,-12.31
140,squared_error,13,0.25,2,-12.81
170,squared_error,10,1.25,7,-12.86
170,poisson,5,6.75,11,-11.98
120,squared_error,8,4.75,18,-12.43
30,poisson,11,1.75,1,-12.67
150,absolute_error,11,1.25,14,0.0
100,poisson,3,0.0,10,-14.53
70,poisson,20,7.75,10,-11.73
200,absolute_error,5,3.25,18,0.0
50,absolute_error,9,1.0,8,0.0
120,squared_error,1,9.5,1,-12.39
40,poisson,9,0.75,7,-12.43
190,absolute_error,2,6.75,12,0.0
10,absolute_error,13,5.25,7,0.0
30,poisson,7,9.0,17,-12.84
110,absolute_error,7,3.25,9,-1.72
70,poisson,15,3.25,1,-11.36
40,squared_error,5,0.0,19,-13.38
200,absolute_error,15,10.0,9,-0.97
110,absolute_error,2,3.5,9,0.0
40,squared_error,6,8.5,4,-11.9
10,squared_error,10,4.0,15,-13.95
50,poisson,7,0.0,7,-11.4
30,squared_error,3,2.25,5,-12.32
170,squared_error,7,6.25,9,-12.28
90,squared_error,2,1.25,11,-12.32
190,squared_error,7,3.0,15,-12.47
70,poisson,4,0.25,10,-12.68
90,squared_error,6,3.5,9,-13.06
110,absolute_error,13,9.0,9,-0.88
110,poisson,9,1.75,16,-12.8
70,absolute_error,19,0.0,18,0.0
160,absolute_error,1,2.25,7,0.0
60,absolute_error,11,9.0,1,0.0
90,poisson,13,7.5,17,-12.53
130,squared_error,4,1.0,10,-12.78
10,poisson,19,0.25,1,-13.73
70,absolute_error,20,0.0,12,0.0
20,squared_error,7,6.0,16,-12.1
60,absolute_error,8,8.0,14,0.0
10,poisson,7,9.25,19,-11.4
10,absolute_error,6,3.75,3,0.0
160,poisson,7,2.5,7,-13.18
120,squared_error,12,9.5,3,-12.71
50,poisson,5,0.75,17,-12.13
120,absolute_error,10,1.75,11,0.0
50,absolute_error,13,9.5,8,0.0
40,squared_error,19,9.5,5,-11.69
160,absolute_error,12,0.75,15,0.0
150,absolute_error,15,6.75,14,0.0
100,absolute_error,2,4.0,20,0.0
130,absolute_error,1,5.75,13,-2.82
190,absolute_error,10,1.5,10,0.0
180,absolute_error,3,0.0,10,-8.9
200,poisson,11,6.0,12,-12.45
120,squared_error,2,7.0,11,-12.56
30,squared_error,20,8.5,10,-12.15
40,absolute_error,1,8.75,4,0.0
70,squared_error,1,10.0,5,-12.54
60,poisson,14,2.5,10,-12.63
130,absolute_error,12,1.75,9,-1.47
160,squared_error,17,7.0,18,-12.65
140,squared_error,7,4.75,1,-12.18
80,poisson,12,0.5,2,-12.2
10,squared_error,10,5.0,6,-15.41
30,squared_error,16,8.25,8,-12.67
190,squared_error,6,3.5,12,-12.54
90,absolute_error,14,8.5,5,0.0
130,poisson,19,5.75,3,-12.3
130,absolute_error,7,6.0,14,-0.75
110,squared_error,5,4.25,19,-12.59
180,absolute_error,13,3.5,10,0.0
110,poisson,1,7.5,8,-11.51
110,absolute_error,11,7.5,10,-0.88
80,absolute_error,11,5.0,9,0.0
60,poisson,15,6.75,16,-12.32
190,absolute_error,12,0.0,18,-0.52
80,absolute_error,1,6.0,19,-1.2
120,absolute_error,6,6.25,12,0.0
140,squared_error,11,8.0,8,-12.41
100,poisson,8,7.25,9,-12.91
20,squared_error,20,4.25,16,-13.13
100,absolute_error,11,1.75,11,-1.89
200,poisson,8,1.25,17,-12.43
120,poisson,13,10.0,4,-12.95
90,absolute_error,11,4.0,10,-1.08
90,absolute_error,8,8.75,3,-1.08
160,poisson,10,1.0,11,-12.29
200,squared_error,11,10.0,2,-12.59
190,poisson,19,1.0,14,-12.69
20,poisson,12,1.75,7,-13.01
140,poisson,13,5.0,19,-12.72
150,squared_error,11,1.5,15,-11.76
110,squared_error,17,0.25,8,-12.16
60,poisson,14,4.0,6,-13.21
160,squared_error,10,4.0,13,-12.8
200,absolute_error,13,5.25,11,-0.49
170,poisson,17,1.0,19,-12.61
180,absolute_error,11,9.75,11,-0.55
150,squared_error,18,9.25,17,-12.62
60,poisson,15,6.0,13,-12.67
100,poisson,2,9.5,5,-11.97
20,absolute_error,14,9.0,17,0.0
200,squared_error,13,0.25,17,-12.4
10,absolute_error,7,0.25,10,0.0
30,absolute_error,20,8.75,18,0.0
80,squared_error,15,6.5,7,-13.1
110,poisson,13,6.75,13,-12.4
70,absolute_error,15,1.5,15,0.0
140,absolute_error,9,1.75,9,0.0
130,squared_error,18,8.0,1,-12.32
90,absolute_error,5,10.0,11,0.0
60,poisson,12,1.75,7,-12.19
150,poisson,10,5.0,19,-12.77
70,poisson,10,1.25,15,-11.85
10,poisson,18,3.75,10,-11.69
20,poisson,16,9.75,9,-11.11
130,absolute_error,5,8.75,12,0.0
110,poisson,9,6.5,2,-12.62
60,squared_error,20,9.0,7,-13.05
50,poisson,4,4.0,8,-11.91
170,squared_error,10,9.5,17,-11.64
140,poisson,12,6.75,16,-12.79
180,squared_error,14,0.25,13,-11.98
130,squared_error,9,1.25,3,-12.3
60,absolute_error,3,6.25,12,0.0
140,poisson,3,4.75,4,-12.87
10,absolute_error,16,2.75,14,0.0
160,absolute_error,9,0.25,3,0.0
70,absolute_error,12,10.0,14,-1.37
140,squared_error,15,6.75,13,-12.83
50,absolute_error,5,7.75,16,0.0
100,absolute_error,19,2.0,13,0.0
170,squared_error,2,0.25,6,-12.52
40,poisson,11,10.0,17,-13.31
30,poisson,4,9.0,19,-12.67
170,absolute_error,14,0.5,1,-1.14
150,squared_error,7,0.75,8,-12.16
110,poisson,19,6.0,19,-12.57
150,absolute_error,17,4.5,18,0.0
10,poisson,10,3.25,15,-11.69
170,poisson,6,3.5,8,-12.71
190,squared_error,5,2.5,9,-12.66
90,poisson,5,9.25,9,-11.97
150,squared_error,1,0.0,17,-11.04
60,squared_error,1,8.25,6,-12.01
120,absolute_error,16,7.25,3,0.0
40,absolute_error,1,8.25,11,0.0
70,poisson,10,8.5,5,-12.61
140,squared_error,18,0.5,13,-12.44
130,absolute_error,18,1.0,12,-0.75
170,poisson,20,10.0,2,-12.77
150,poisson,15,8.75,12,-12.38
70,absolute_error,20,0.75,3,0.0
80,poisson,7,1.75,1,-12.4
80,poisson,17,8.5,18,-12.76
140,poisson,12,5.25,2,-12.61
150,squared_error,3,7.75,2,-12.52
120,squared_error,19,0.5,4,-12.03
10,poisson,9,5.0,1,-11.11
20,poisson,17,4.5,6,-12.37
130,squared_error,6,8.5,2,-13.18
80,squared_error,4,9.0,19,-12.6
20,squared_error,18,8.0,8,-12.76
40,absolute_error,10,1.0,2,0.0
20,poisson,3,3.25,17,-13.01
90,absolute_error,3,8.5,11,0.0
130,squared_error,19,9.5,16,-12.24
90,absolute_error,19,7.5,2,-1.08
160,poisson,2,3.25,9,-12.79
140,squared_error,14,5.0,7,-12.67
100,squared_error,12,5.75,3,-12.1
100,squared_error,15,5.5,4,-12.5
180,squared_error,20,5.75,13,-12.69
120,squared_error,10,0.25,1,-12.97
80,squared_error,8,1.25,5,-12.66
70,absolute_error,11,8.0,5,-1.37
10,absolute_error,16,8.75,5,0.0
130,poisson,1,7.0,9,-12.97
50,poisson,15,5.25,15,-12.55
120,absolute_error,10,0.5,3,-0.81
50,squared_error,5,5.25,9,-12.86
160,absolute_error,13,5.0,12,0.0
30,absolute_error,1,7.25,6,0.0
150,absolute_error,6,1.5,8,-1.89
50,poisson,15,1.25,1,-12.6
80,absolute_error,18,8.25,13,0.0
60,absolute_error,11,0.75,19,0.0
50,poisson,9,0.0,5,-13.16
130,poisson,2,8.5,6,-12.74
190,poisson,5,6.5,13,-12.64
50,squared_error,19,6.0,12,-12.91
190,poisson,1,5.25,12,-12.57
170,absolute_error,9,3.75,16,0.0
10,poisson,3,10.0,15,-11.69
160,absolute_error,11,2.25,16,0.0
10,absolute_error,2,2.5,13,0.0
30,poisson,9,6.5,7,-12.84
160,poisson,14,5.25,18,-12.77
20,absolute_error,8,8.5,11,0.0
70,absolute_error,12,9.0,11,0.0
30,poisson,17,8.25,9,-13.33
120,squared_error,18,8.75,13,-12.59
130,absolute_error,4,6.0,17,0.0
160,squared_error,7,2.25,12,-12.07
40,poisson,6,0.5,12,-10.89
190,poisson,17,1.75,14,-12.25
180,absolute_error,3,8.25,16,-0.55
190,absolute_error,14,6.75,6,-0.52
130,absolute_error,9,7.75,9,-0.75
80,absolute_error,3,4.5,8,0.0
150,absolute_error,9,7.75,1,-0.65
20,absolute_error,1,9.0,3,0.0
60,poisson,15,1.75,12,-12.5
150,squared_error,5,3.5,5,-12.66
190,squared_error,20,7.5,2,-12.81
10,absolute_error,19,4.25,6,0.0
70,absolute_error,10,6.5,18,-1.37
190,absolute_error,6,9.5,6,-1.02
20,poisson,12,1.5,20,-11.83
110,squared_error,11,4.0,12,-12.43
180,squared_error,17,10.0,11,-12.73
190,squared_error,7,2.5,2,-12.74
190,squared_error,16,0.75,18,-12.09
110,squared_error,18,3.25,4,-11.82
120,absolute_error,11,0.75,19,0.0
30,poisson,18,4.25,13,-12.24
180,absolute_error,16,8.25,6,0.0
160,squared_error,3,7.75,19,-12.39
180,poisson,4,8.75,18,-12.76
180,absolute_error,12,4.5,16,-1.08
120,squared_error,1,6.0,20,-13.25
170,absolute_error,17,1.75,2,-1.14
60,poisson,20,6.5,1,-12.93
160,absolute_error,12,4.75,11,0.0
90,squared_error,4,2.0,7,-12.79
140,squared_error,9,4.5,1,-12.72
120,squared_error,7,9.0,18,-12.32
10,squared_error,12,8.5,5,-11.11
160,poisson,7,4.0,5,-12.14
110,poisson,3,10.0,2,-11.82
80,absolute_error,14,3.0,17,-1.2
90,absolute_error,7,2.0,7,-1.08
110,squared_error,19,8.75,15,-12.94
60,squared_error,16,4.0,2,-13.29
80,absolute_error,14,2.0,15,-1.2
190,absolute_error,3,5.75,11,-1.98
130,squared_error,3,3.5,13,-12.64
90,absolute_error,4,4.75,17,0.0
90,absolute_error,17,5.0,19,0.0
120,squared_error,20,8.5,3,-12.52
80,absolute_error,1,1.75,18,-1.2
30,squared_error,20,8.5,7,-13.88
190,squared_error,12,3.75,13,-12.53
130,absolute_error,12,9.5,2,0.0
170,absolute_error,14,1.75,20,0.0
110,poisson,13,5.75,3,-12.48
50,absolute_error,13,1.25,3,0.0
150,absolute_error,20,1.5,15,-0.65
70,poisson,8,5.25,11,-13.08
150,poisson,7,3.25,6,-12.24
60,poisson,17,7.0,12,-12.84
20,poisson,19,7.25,3,-10.96
80,poisson,8,5.0,15,-12.95
70,squared_error,17,0.5,11,-13.01
20,poisson,10,9.25,9,-13.25
160,squared_error,3,0.25,15,-12.39
150,squared_error,7,7.5,3,-12.67
190,poisson,17,7.25,19,-12.89
110,squared_error,18,1.75,19,-12.48
170,absolute_error,3,1.5,3,0.0
160,squared_error,4,2.5,18,-12.19
180,absolute_error,20,7.75,8,0.0
120,squared_error,3,1.5,2,-12.35
130,poisson,7,5.25,18,-12.64
110,squared_error,2,1.25,12,-12.69
120,absolute_error,2,8.0,11,-0.81
70,poisson,8,6.0,5,-12.24
90,poisson,16,6.5,3,-13.25
40,absolute_error,12,1.0,16,0.0
130,absolute_error,15,3.75,3,0.0
100,poisson,6,3.25,19,-12.07
110,poisson,9,3.5,1,-11.99
130,squared_error,16,6.75,15,-12.52
130,poisson,5,8.0,2,-12.7
80,poisson,16,0.5,12,-12.17
110,poisson,18,5.75,11,-12.24
80,poisson,13,8.25,11,-12.3
200,absolute_error,16,4.75,15,0.0
180,absolute_error,15,5.75,12,-1.08
140,poisson,16,2.75,8,-13.17
80,squared_error,1,4.5,4,-13.4
110,absolute_error,12,9.25,2,0.0
120,poisson,14,7.75,15,-12.76
190,poisson,16,6.0,15,-12.45
200,poisson,6,4.0,18,-12.42
160,squared_error,17,2.75,20,-12.98
140,squared_error,5,1.5,11,-12.08
180,absolute_error,2,2.0,6,0.0
80,squared_error,17,10.0,4,-13.25
50,squared_error,14,6.0,12,-13.2
110,squared_error,7,3.25,19,-12.4
30,poisson,12,7.5,3,-11.69
150,squared_error,14,4.5,10,-12.77
80,squared_error,20,3.25,18,-12.37
120,poisson,9,4.25,20,-12.88
50,squared_error,3,3.25,8,-12.45
200,absolute_error,14,4.5,12,0.0
200,squared_error,5,6.0,19,-12.97
30,squared_error,16,1.25,14,-11.01
30,poisson,20,5.5,18,-12.67
140,squared_error,9,2.25,4,-12.63
90,squared_error,11,0.75,5,-11.75
170,poisson,14,5.75,14,-12.62
160,poisson,3,8.5,4,-12.19
140,poisson,8,5.5,1,-12.48
170,squared_error,6,1.0,11,-12.41
50,squared_error,17,5.25,8,-12.71
100,squared_error,9,0.25,11,-12.37
200,poisson,13,10.0,10,-13.03
110,absolute_error,18,1.5,20,-0.88
70,poisson,9,0.75,15,-13.53
130,absolute_error,17,9.5,14,0.0
150,absolute_error,3,2.25,4,-0.65
100,poisson,19,8.0,1,-12.73
110,poisson,13,3.75,14,-12.48
130,squared_error,12,4.25,1,-11.84
170,poisson,14,10.0,4,-12.96
190,poisson,16,5.25,18,-12.64
30,absolute_error,17,0.25,8,0.0
20,poisson,12,4.5,17,-12.88
140,poisson,18,3.0,14,-12.5
180,absolute_error,2,4.0,5,0.0
70,poisson,20,5.25,5,-11.49
40,poisson,9,3.25,7,-11.26
80,poisson,2,9.75,2,-12.56
120,squared_error,11,1.75,20,-12.69
60,squared_error,10,3.25,14,-11.92
90,absolute_error,3,1.75,7,-1.08
40,poisson,19,9.0,11,-13.07
190,squared_error,2,2.5,14,-12.26
150,poisson,19,8.5,4,-12.5
200,squared_error,12,6.0,13,-12.64
180,absolute_error,12,4.25,8,0.0
80,absolute_error,3,0.25,20,-3.3
70,absolute_error,1,5.25,3,-1.37
120,poisson,2,7.0,3,-12.63
140,squared_error,12,5.0,16,-12.1
40,poisson,20,1.75,10,-13.43
100,squared_error,5,9.0,4,-12.78
150,squared_error,17,7.75,9,-12.5
60,absolute_error,3,3.75,16,0.0
100,poisson,17,10.0,17,-12.81
60,absolute_error,8,5.5,8,0.0
190,absolute_error,6,2.75,8,0.0
180,squared_error,13,4.75,4,-12.51
120,absolute_error,4,4.25,12,0.0
200,squared_error,17,8.75,3,-12.42
20,squared_error,17,2.5,12,-12.5
30,absolute_error,17,8.5,11,0.0
180,absolute_error,3,0.75,6,-0.55
30,squared_error,10,6.25,2,-13.01
120,absolute_error,2,2.25,16,0.0
150,poisson,18,6.0,16,-12.5
20,poisson,17,8.75,16,-12.63
60,absolute_error,2,7.75,12,0.0
110,absolute_error,12,1.0,20,0.0
190,poisson,16,0.5,15,-11.78
50,squared_error,19,4.75,4,-12.4
110,absolute_error,20,9.5,18,0.0
110,absolute_error,10,6.75,1,-0.88
140,absolute_error,9,2.5,18,-1.37
90,squared_error,8,7.75,17,-12.76
120,squared_error,3,6.25,11,-12.95
50,poisson,2,4.0,10,-12.02
40,poisson,6,2.0,8,-12.43
70,absolute_error,5,7.75,9,0.0
40,absolute_error,4,6.75,8,0.0
80,squared_error,19,6.75,15,-12.63
40,squared_error,19,7.5,10,-12.3
180,poisson,18,4.5,19,-12.34
110,squared_error,13,9.75,17,-12.43
90,squared_error,11,7.5,9,-12.3
20,absolute_error,5,5.25,17,0.0
120,squared_error,11,9.5,17,-12.71
10,poisson,12,3.0,20,-10.81
110,poisson,5,6.5,20,-12.36
30,squared_error,15,8.5,4,-12.76
50,squared_error,11,7.0,13,-12.6
40,squared_error,20,7.5,18,-11.62
30,absolute_error,15,7.25,17,0.0
190,absolute_error,8,4.5,18,-0.52
170,poisson,14,0.5,9,-12.55
50,squared_error,6,4.75,2,-12.18
90,squared_error,9,9.5,13,-12.41
20,poisson,15,6.0,9,-12.63
80,poisson,15,1.5,12,-12.17
10,absolute_error,13,6.25,8,-7.69
40,poisson,14,6.25,17,-13.31
90,squared_error,20,5.5,10,-12.12
50,squared_error,1,0.0,12,-15.09
140,absolute_error,5,1.25,13,-0.7
90,squared_error,11,7.75,3,-12.18
10,squared_error,18,3.0,20,-13.73
60,poisson,5,8.0,12,-12.63
100,absolute_error,4,1.75,13,0.0
90,absolute_error,6,2.5,9,-1.08
60,poisson,9,8.5,19,-11.55
20,poisson,19,6.25,11,-12.76
70,absolute_error,15,2.75,1,0.0
110,poisson,19,3.5,19,-12.87
110,absolute_error,17,5.5,13,0.0
150,squared_error,7,8.0,5,-12.55
70,squared_error,17,6.5,7,-12.08
140,poisson,4,3.5,6,-11.93
170,squared_error,20,4.0,16,-12.03
120,absolute_error,4,8.5,4,0.0
20,squared_error,14,7.25,3,-13.37
80,poisson,10,8.75,14,-13.28
140,absolute_error,10,1.0,5,0.0
90,absolute_error,17,3.25,16,-1.08
40,absolute_error,13,10.0,8,-2.33
160,poisson,4,9.0,1,-11.85
200,poisson,7,2.0,20,-12.87
150,squared_error,14,0.5,10,-13.19
50,squared_error,16,4.75,10,-12.34
200,poisson,10,5.5,15,-12.63
190,poisson,20,6.0,14,-12.61
150,squared_error,18,1.25,7,-12.93
190,poisson,4,4.5,15,-12.76
50,poisson,6,9.5,7,-13.35
100,squared_error,5,9.25,6,-13.3
150,squared_error,19,5.25,13,-12.47
110,squared_error,14,7.0,10,-12.36
140,absolute_error,17,6.25,12,-0.7
120,poisson,18,6.25,20,-12.48
40,squared_error,12,6.25,10,-11.69
30,squared_error,10,4.75,5,-11.97
50,squared_error,17,0.75,9,-12.34
60,absolute_error,3,1.75,3,0.0
20,squared_error,4,9.75,2,-11.69
20,absolute_error,15,3.0,6,0.0
120,squared_error,4,9.0,16,-13.03
100,poisson,14,8.0,9,-12.34
10,squared_error,9,1.5,5,-11.4
60,poisson,20,6.0,8,-12.1
140,squared_error,13,4.5,4,-12.26
100,absolute_error,7,7.5,5,0.0
140,squared_error,20,1.5,2,-12.44
170,poisson,9,6.0,5,-11.9
170,squared_error,11,8.5,5,-12.92
160,squared_error,6,3.25,7,-12.37
140,squared_error,2,8.0,13,-12.92
60,absolute_error,18,9.5,14,0.0
190,absolute_error,19,1.75,8,-0.52
160,poisson,2,1.75,2,-13.01
140,absolute_error,16,2.0,10,0.0
60,absolute_error,20,4.5,3,0.0
130,poisson,8,1.5,2,-12.66
130,absolute_error,16,5.75,4,-0.75
130,absolute_error,9,7.0,5,0.0
140,absolute_error,7,5.25,5,0.0
180,absolute_error,17,2.5,1,-0.55
160,poisson,13,1.5,14,-12.58
200,poisson,5,1.5,16,-12.43
80,absolute_error,8,2.5,8,0.0
160,poisson,13,7.75,2,-13.13
170,poisson,10,8.0,19,-12.52
150,absolute_error,10,6.0,10,-0.65
60,absolute_error,6,9.25,17,0.0
140,squared_error,8,2.75,10,-12.26
70,poisson,8,9.0,8,-12.54
80,poisson,18,9.0,8,-13.22
110,absolute_error,4,0.5,8,-0.88
100,squared_error,13,1.25,4,-12.98
110,absolute_error,1,2.75,6,0.0
50,poisson,8,4.5,3,-12.45
40,absolute_error,9,9.0,11,0.0
190,absolute_error,8,8.0,13,-1.51
10,absolute_error,7,1.5,14,0.0
100,absolute_error,3,9.25,7,-0.97
110,absolute_error,7,6.0,20,-0.88
200,poisson,4,6.5,6,-13.0
50,absolute_error,9,6.75,5,0.0
190,poisson,7,7.25,20,-12.5
30,absolute_error,10,4.75,17,0.0
140,squared_error,8,4.25,19,-12.22
180,poisson,6,3.75,4,-12.95
170,poisson,17,4.5,11,-12.48
120,absolute_error,16,5.25,16,0.0
180,poisson,7,6.0,13,-12.28
170,absolute_error,2,8.5,14,0.0
30,absolute_error,2,2.5,9,-3.03
30,absolute_error,13,9.75,16,0.0
150,absolute_error,3,5.25,2,0.0
110,absolute_error,6,9.25,6,0.0
60,poisson,14,6.75,3,-11.97
100,poisson,6,7.75,13,-12.45
80,absolute_error,13,6.25,7,0.0
180,poisson,11,3.0,16,-12.67
70,absolute_error,6,9.75,9,-1.37
